DtCreate,Berkeley_LHJ,Under_Investigation,Known_Homeless,No_Address__May_Be_Homeless_,Santa_Rita_Jail,Alameda,Albany,Dublin,Emeryville,Fremont,Hayward,Livermore,Newark,Oakland,Piedmont,Pleasanton,San_Leandro,Union_City,Eden_Area_MAC,Castro_Valley_MAC,Fairview_MAC,Remainder_of_County,F94501,F94502,F94536,F94538,F94539,F94541,F94542,F94544,F94545,F94546,F94550,F94551,F94552,F94555,F94560,F94566,F94568,F94577,F94578,F94579,F94580,F94587,F94588,F94601,F94602,F94603,F94605,F94606,F94607,F94608,F94609,F94610,F94611,F94612,F94618,F94619,F94621,F94702,F94703,F94704,F94705,F94706,F94707,F94708,F94709,F94710,ObjectId
2020/03/11 07:00:00+00,<10,0,,,0,<10,0,0,0,0,<10,<10,0,<10,0,<10,0,0,0,<10,0,0,0,<10,0,0,0,0,0,<10,0,<10,<10,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,13
2020/03/12 07:00:00+00,<10,0,,,0,<10,0,0,0,0,<10,<10,0,<10,0,<10,0,0,0,<10,0,0,<10,<10,0,0,0,0,0,<10,0,<10,<10,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,14
2020/03/13 07:00:00+00,<10,0,,,0,<10,0,0,0,0,<10,<10,0,<10,0,<10,0,0,0,<10,0,0,<10,<10,0,0,0,0,0,<10,0,<10,<10,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,0,<10,0,0,0,0,0,0,0,15
2020/03/14 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,0,<10,<10,<10,<10,0,0,<10,0,0,<10,<10,0,0,0,0,0,<10,0,<10,<10,0,0,<10,0,<10,<10,0,<10,0,0,0,<10,0,0,0,<10,<10,0,<10,0,0,<10,0,0,0,0,0,<10,0,0,0,0,0,0,0,16
2020/03/15 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,0,<10,<10,<10,<10,0,0,<10,0,0,<10,<10,0,0,0,0,0,<10,0,<10,<10,0,0,<10,0,<10,<10,0,<10,0,0,0,<10,0,0,0,<10,<10,0,<10,0,0,<10,0,0,0,0,0,<10,0,0,0,0,0,0,0,17
2020/03/16 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,0,0,<10,<10,<10,0,<10,0,0,<10,0,<10,<10,0,0,<10,<10,<10,<10,0,<10,<10,0,<10,<10,0,0,0,<10,<10,0,<10,0,<10,<10,0,0,0,0,0,<10,0,0,0,0,0,0,0,18
2020/03/17 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,0,0,<10,<10,<10,0,<10,0,0,<10,0,<10,<10,0,0,<10,<10,<10,<10,0,<10,<10,0,<10,<10,0,0,0,<10,<10,0,<10,0,<10,<10,0,0,0,0,0,<10,0,0,0,0,0,0,0,19
2020/03/18 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,<10,10,<10,<10,<10,<10,0,<10,0,0,<10,<10,<10,<10,<10,0,0,<10,0,<10,<10,0,0,<10,<10,<10,<10,0,<10,<10,0,<10,<10,0,0,0,<10,<10,<10,<10,0,<10,<10,0,0,0,0,0,<10,0,<10,0,0,0,0,0,20
2020/03/19 07:00:00+00,<10,0,,,0,<10,0,<10,0,<10,<10,<10,<10,12,<10,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,0,0,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,0,<10,<10,0,0,0,0,0,<10,0,<10,0,0,<10,0,0,21
2020/03/20 07:00:00+00,<10,0,,,0,<10,0,<10,0,10,<10,<10,<10,18,<10,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,<10,0,0,<10,0,0,<10,0,<10,0,<10,<10,0,0,22
2020/03/21 07:00:00+00,<10,0,,,0,<10,<10,<10,0,13,<10,<10,<10,21,<10,11,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,<10,0,<10,<10,0,0,<10,0,<10,<10,<10,<10,0,0,23
2020/03/22 07:00:00+00,<10,0,,,0,<10,<10,<10,0,16,10,<10,<10,29,<10,12,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,0,<10,<10,0,<10,<10,<10,<10,0,0,24
2020/03/23 07:00:00+00,10,0,,,0,<10,<10,<10,0,18,16,<10,<10,33,<10,12,<10,<10,<10,<10,0,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,<10,0,0,25
2020/03/24 07:00:00+00,10,0,,,0,10,<10,<10,<10,21,18,<10,<10,40,<10,12,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,<10,<10,11,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,0,<10,11,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,<10,0,0,26
2020/03/25 07:00:00+00,13,0,,,0,12,<10,<10,<10,22,27,<10,<10,52,<10,18,<10,<10,<10,<10,0,<10,<10,<10,<10,<10,<10,10,<10,14,<10,<10,<10,<10,<10,<10,<10,12,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,10,<10,<10,<10,0,<10,14,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,27
2020/03/26 07:00:00+00,15,<10,,,0,12,<10,<10,<10,26,36,10,<10,56,<10,20,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,15,<10,17,<10,<10,<10,<10,<10,<10,<10,12,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,10,<10,<10,<10,0,<10,15,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,28
2020/03/27 07:00:00+00,18,<10,,,0,12,<10,<10,<10,27,44,13,11,61,<10,22,12,10,12,10,<10,<10,<10,<10,<10,<10,<10,16,<10,22,<10,<10,<10,<10,<10,<10,11,14,<10,<10,11,<10,<10,10,<10,<10,<10,<10,14,<10,<10,<10,0,<10,15,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,29
2020/03/28 07:00:00+00,18,<10,,,0,12,<10,<10,<10,28,49,15,11,64,<10,24,12,12,16,12,<10,<10,<10,<10,10,<10,<10,19,<10,25,<10,<10,<10,<10,<10,<10,11,15,<10,<10,11,<10,<10,12,<10,<10,<10,<10,15,<10,<10,<10,0,<10,16,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,30
2020/03/29 07:00:00+00,18,<10,,,0,12,<10,<10,<10,30,50,16,12,68,<10,24,12,12,17,12,<10,<10,<10,<10,10,<10,<10,20,<10,26,<10,<10,10,<10,<10,<10,12,15,<10,<10,11,<10,<10,12,<10,<10,<10,<10,15,<10,<10,<10,<10,<10,16,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,31
2020/03/30 07:00:00+00,18,<10,,,0,13,<10,<10,<10,32,58,16,14,80,<10,28,16,14,23,17,<10,<10,<10,<10,11,<10,<10,24,<10,30,10,12,10,<10,<10,<10,14,18,<10,<10,13,<10,<10,14,10,<10,<10,<10,16,<10,<10,<10,<10,<10,18,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,0,32
2020/03/31 07:00:00+00,19,<10,,,0,15,<10,<10,<10,33,62,18,14,93,<10,33,18,15,29,21,<10,<10,10,<10,11,10,<10,24,<10,33,11,16,11,<10,<10,<10,14,21,<10,<10,16,<10,12,15,12,<10,<10,<10,17,<10,<10,<10,<10,<10,19,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,33
2020/04/01 07:00:00+00,23,<10,,,0,17,<10,<10,<10,33,74,20,16,103,<10,34,22,17,30,24,<10,<10,12,<10,11,10,<10,26,<10,35,17,17,11,<10,<10,<10,16,22,<10,10,19,<10,13,17,12,<10,<10,<10,18,<10,<10,<10,<10,<10,20,<10,<10,11,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,34
2020/04/02 07:00:00+00,24,<10,,,0,18,<10,10,<10,38,92,21,18,111,<10,38,25,20,34,25,<10,<10,13,<10,11,11,<10,31,11,45,18,17,12,<10,<10,<10,18,22,10,11,21,<10,14,20,16,<10,<10,<10,19,<10,<10,<10,<10,<10,20,<10,<10,12,<10,<10,<10,<10,<10,<10,<10,<10,0,<10,35
2020/04/03 07:00:00+00,28,<10,,,0,20,<10,11,<10,42,112,23,19,127,<10,39,28,25,37,35,<10,<10,15,<10,13,11,10,36,12,57,22,25,14,<10,<10,<10,19,23,11,11,23,<10,14,25,16,<10,<10,<10,22,<10,<10,<10,<10,<10,22,<10,<10,12,11,<10,<10,<10,<10,<10,<10,<10,<10,<10,36
2020/04/04 07:00:00+00,29,<10,,,<10,20,<10,11,<10,43,117,25,21,133,<10,41,30,28,39,37,<10,<10,15,<10,14,11,10,36,12,60,24,27,15,10,<10,<10,21,24,12,13,24,<10,15,28,17,10,<10,<10,22,10,<10,10,<10,<10,22,<10,<10,12,11,<10,<10,<10,<10,<10,<10,<10,<10,<10,37
2020/04/05 07:00:00+00,29,<10,,,<10,20,<10,11,<10,43,125,25,23,144,<10,41,32,29,42,39,<10,<10,15,<10,14,11,10,39,12,65,25,28,15,10,<10,<10,23,24,12,14,27,<10,16,29,17,10,<10,10,24,11,<10,10,<10,<10,24,<10,<10,13,12,<10,<10,<10,<10,<10,<10,<10,<10,<10,38
2020/04/06 07:00:00+00,30,<10,,,<10,22,<10,11,<10,52,139,27,24,152,<10,41,32,30,43,43,<10,<10,17,<10,15,13,13,42,12,73,28,32,16,11,<10,10,24,24,12,14,28,<10,16,30,17,11,11,10,24,12,10,10,<10,<10,25,<10,<10,15,12,<10,<10,<10,<10,<10,<10,<10,<10,<10,39
2020/04/07 07:00:00+00,32,<10,,,<10,23,<10,11,<10,60,142,27,24,159,<10,44,32,30,43,44,<10,<10,17,<10,15,14,20,42,12,75,29,32,16,11,<10,10,24,27,14,14,29,<10,16,30,17,12,11,12,24,12,11,10,<10,<10,25,<10,<10,15,14,<10,<10,<10,<10,<10,<10,<10,<10,<10,40
2020/04/08 07:00:00+00,33,<10,,,<10,23,<10,11,<10,66,148,28,25,166,<10,44,36,33,44,48,<10,<10,17,<10,17,16,21,46,12,78,29,36,16,12,<10,10,25,27,18,18,29,<10,16,33,17,12,11,15,24,13,11,11,<10,10,26,<10,<10,15,15,<10,<10,<10,<10,<10,<10,<10,<10,<10,41
2020/04/09 07:00:00+00,36,<10,,,14,23,<10,14,<10,68,159,28,26,173,<10,45,40,37,52,52,<10,<10,17,<10,17,17,21,54,13,84,31,36,16,12,<10,11,26,27,28,22,35,<10,18,37,18,13,11,15,25,14,12,11,<10,11,26,<10,<10,15,16,<10,10,<10,<10,<10,<10,<10,<10,<10,42
2020/04/10 07:00:00+00,36,<10,,,15,23,<10,15,<10,69,162,28,27,184,10,45,47,38,55,52,<10,<10,17,<10,18,17,21,58,13,86,31,36,16,12,<10,11,27,27,30,25,38,10,18,38,18,15,13,17,25,14,14,11,<10,12,26,<10,<10,16,18,<10,10,<10,<10,<10,<10,<10,<10,<10,43
2020/04/11 07:00:00+00,36,<10,,,15,24,<10,16,<10,75,173,29,28,202,10,45,49,40,56,55,<10,<10,18,<10,20,19,21,61,15,92,31,39,16,13,<10,13,28,27,31,27,39,10,18,40,18,16,13,19,28,14,14,11,<10,12,26,<10,<10,17,28,<10,10,<10,<10,<10,<10,<10,<10,<10,44
2020/04/12 07:00:00+00,36,<10,,,15,24,<10,17,<10,77,184,30,29,215,10,46,53,43,61,60,<10,<10,18,<10,21,20,21,69,17,96,34,44,17,13,<10,13,29,27,32,31,39,10,18,43,19,18,13,23,29,15,15,12,<10,12,26,<10,<10,19,29,<10,10,<10,<10,<10,<10,<10,<10,<10,45
2020/04/13 07:00:00+00,36,<10,,,15,25,<10,17,<10,81,186,30,30,229,10,48,56,44,62,62,<10,<10,19,<10,22,22,22,69,17,97,35,46,17,13,<10,13,30,29,32,32,40,12,18,44,19,21,13,24,30,16,15,12,<10,13,26,<10,<10,22,32,<10,10,<10,<10,<10,<10,<10,<10,<10,46
2020/04/14 07:00:00+00,38,<10,,,15,26,<10,18,<10,85,188,30,31,236,10,48,59,44,64,67,<10,<10,20,<10,23,25,22,71,17,97,36,51,17,13,<10,13,31,29,33,35,41,12,18,44,19,25,13,27,30,16,15,12,<10,13,26,<10,<10,22,32,<10,11,<10,<10,<10,<10,<10,<10,<10,47
2020/04/15 07:00:00+00,40,<10,,,26,27,<10,18,<10,85,206,31,32,261,10,49,64,51,68,70,<10,<10,21,<10,23,25,22,75,17,109,40,53,18,13,<10,13,32,30,44,37,45,12,20,51,19,33,14,30,32,20,15,12,<10,13,26,<10,<10,26,35,<10,11,<10,<10,<10,<10,<10,<10,<10,48
2020/04/16 07:00:00+00,41,<10,,,26,28,<10,19,<10,87,213,31,38,271,10,49,68,55,69,72,<10,<10,22,<10,23,26,23,79,17,112,41,55,18,13,<10,13,38,30,45,38,47,13,20,55,19,35,14,31,34,21,15,12,<10,13,26,<10,<10,28,37,<10,11,<10,<10,<10,<10,<10,<10,<10,49
2020/04/17 07:00:00+00,43,<10,,,27,29,<10,19,<10,89,230,31,40,292,10,49,69,57,72,72,<10,<10,23,<10,25,26,23,80,17,126,44,55,18,13,<10,13,40,30,46,38,47,14,23,57,19,39,14,33,37,21,16,12,<10,13,26,10,<10,35,39,<10,11,<10,<10,<10,<10,<10,<10,<10,50
2020/04/18 07:00:00+00,44,<10,,,30,29,<10,19,<10,89,241,31,43,315,10,49,73,57,76,76,<10,<10,23,<10,25,26,23,85,17,135,45,58,18,13,<10,13,43,30,49,41,48,15,23,57,19,41,14,35,38,21,16,12,<10,13,28,10,<10,46,44,<10,11,<10,<10,<10,<10,<10,<10,<10,51
2020/06/09 07:00:00+00,113,22,,,56,59,<10,30,11,207,729,57,122,1669,13,66,182,145,257,130,34,<10,49,10,57,90,29,286,34,469,113,93,32,27,18,29,122,38,86,101,116,36,71,145,28,519,60,214,153,129,58,39,13,33,50,24,<10,141,252,26,40,13,<10,12,<10,<10,<10,13,52
2020/06/10 07:00:00+00,113,22,,,56,59,<10,30,12,211,740,57,123,1702,13,66,186,148,263,131,34,<10,49,10,57,90,33,289,34,478,113,94,32,27,18,29,123,38,86,102,122,37,72,148,28,530,60,219,155,132,62,40,13,33,51,24,<10,141,259,26,40,13,<10,12,<10,<10,<10,13,53
2020/06/11 07:00:00+00,114,22,,,57,59,<10,30,12,218,756,57,123,1753,13,67,190,150,266,135,41,<10,49,10,64,90,33,303,34,488,114,98,32,27,18,29,123,38,87,104,123,38,73,150,29,550,62,228,159,134,64,43,13,33,51,24,<10,143,266,27,40,13,<10,12,<10,<10,<10,13,54
2020/06/12 07:00:00+00,115,23,,,57,60,<10,31,13,220,761,59,123,1778,13,68,196,151,269,137,41,<10,50,10,64,91,34,305,34,493,114,100,33,28,18,29,123,39,88,106,128,38,73,151,29,556,62,235,161,135,64,45,14,33,52,24,<10,143,272,28,40,13,<10,12,<10,<10,<10,13,55
2020/06/13 07:00:00+00,115,23,,,57,60,<10,33,14,223,767,61,124,1814,13,68,198,154,280,140,42,<10,50,10,65,93,34,310,34,498,115,103,35,28,18,29,124,39,90,106,133,38,77,154,29,571,63,245,163,137,64,46,15,33,52,24,<10,143,277,28,40,13,<10,12,<10,<10,<10,13,56
2020/06/14 07:00:00+00,115,24,,,57,63,<10,35,14,225,781,63,126,1847,13,68,204,157,286,147,43,<10,53,10,66,94,34,313,34,510,116,111,36,29,18,29,126,39,92,112,134,38,80,157,29,578,63,251,163,143,65,47,15,34,52,24,<10,147,284,28,40,13,<10,12,<10,<10,<10,13,57
2020/06/15 07:00:00+00,115,24,,,57,66,<10,35,14,226,804,68,127,1868,13,68,206,157,290,147,45,<10,56,10,67,94,34,316,35,530,117,111,38,32,18,29,127,39,92,113,134,39,84,157,29,584,63,258,163,146,67,47,15,34,52,25,<10,147,285,28,40,13,<10,12,<10,<10,<10,13,58
2020/06/16 07:00:00+00,116,24,,,58,67,<10,35,14,227,830,72,129,1895,13,69,209,160,299,147,49,<10,57,10,67,95,34,326,35,554,118,111,40,34,18,29,129,39,93,115,136,39,87,160,30,598,64,264,164,148,68,47,15,34,52,25,<10,147,287,28,41,13,<10,12,<10,<10,<10,13,59
2020/06/17 07:00:00+00,117,25,,,58,68,<10,36,14,231,841,90,130,1928,13,70,210,160,309,150,49,<10,58,10,69,96,34,334,35,563,119,114,51,41,18,30,130,40,94,116,138,39,88,160,30,604,64,271,165,152,68,47,15,34,52,25,<10,147,302,28,41,13,<10,12,<10,<10,<10,14,60
2020/06/18 07:00:00+00,119,25,,,58,68,<10,38,14,231,854,94,130,1944,13,72,211,164,311,150,49,<10,58,10,69,96,34,337,35,569,123,114,53,43,18,30,130,42,96,117,139,39,89,164,30,607,65,275,168,153,68,48,15,34,53,25,<10,147,304,28,41,14,<10,12,<10,<10,<10,14,61
2020/06/19 07:00:00+00,121,27,,,59,71,10,41,14,238,872,111,143,2001,13,76,221,167,321,157,50,<10,61,10,73,97,36,345,36,583,125,119,62,51,18,30,143,45,100,121,150,39,90,167,31,630,68,284,173,158,68,49,15,37,53,25,<10,150,309,28,41,16,<10,13,<10,<10,<10,14,62
2020/06/20 07:00:00+00,124,28,,,59,71,10,42,15,241,880,114,146,2067,13,79,230,168,324,161,61,<10,61,10,74,97,37,358,36,588,127,122,62,54,18,31,146,46,101,126,155,41,90,168,33,649,68,293,179,163,69,59,16,37,54,28,<10,150,321,30,41,16,<10,13,<10,<10,<10,14,63
2020/06/21 07:00:00+00,125,31,,,60,73,10,44,19,251,896,125,147,2160,13,82,244,176,331,164,62,<10,63,10,76,104,38,364,37,599,130,124,68,59,18,31,147,48,104,136,161,42,91,176,34,681,68,312,191,168,73,64,17,39,55,28,<10,153,334,30,41,16,<10,13,<10,<10,<10,15,64
2020/06/22 07:00:00+00,132,31,,,60,74,11,44,19,256,910,129,150,2214,13,82,250,179,338,166,63,<10,64,10,77,107,38,375,37,606,131,126,72,60,18,32,150,48,104,140,165,42,92,179,34,701,69,323,192,173,76,65,17,39,56,28,<10,158,339,31,44,17,10,14,<10,<10,<10,15,65
2020/06/23 07:00:00+00,137,31,,,60,77,11,44,19,260,914,130,154,2258,13,84,256,180,345,169,63,<10,67,10,78,109,38,381,37,609,131,129,73,60,18,33,154,49,104,142,170,42,93,180,35,711,70,330,193,178,78,66,17,39,56,28,10,161,352,31,45,19,10,14,<10,<10,<10,15,66
2020/06/24 07:00:00+00,140,31,,,60,80,11,45,19,263,930,133,155,2273,13,87,263,183,348,173,63,<10,70,10,78,111,38,387,37,617,133,133,75,61,18,34,155,51,105,147,172,42,96,183,36,713,71,332,194,180,79,67,17,39,56,28,10,161,357,31,46,20,10,14,<10,<10,<10,15,67
2020/06/25 07:00:00+00,142,33,,,60,84,11,46,19,271,949,148,160,2307,13,99,271,187,353,176,63,<10,74,10,84,113,38,393,41,627,136,135,84,67,18,34,160,56,106,150,177,43,97,187,43,721,71,335,196,183,84,67,17,39,56,30,10,161,367,31,46,21,10,14,<10,<10,<10,16,68
2020/06/26 07:00:00+00,146,35,,,60,84,11,47,19,274,952,151,161,2338,13,100,274,190,357,177,63,<10,74,10,85,115,38,396,41,629,136,136,86,68,18,34,161,56,107,151,180,43,98,190,44,735,73,338,197,185,87,67,17,40,56,30,10,163,370,32,46,21,11,14,<10,<10,<10,16,69
2020/06/27 07:00:00+00,148,53,,,61,87,11,51,22,280,978,156,162,2390,13,104,282,192,366,183,63,<10,76,11,87,118,38,407,45,645,137,141,89,70,18,35,162,57,112,154,186,44,100,192,47,754,73,343,199,185,95,70,18,41,56,31,10,164,384,32,46,22,12,14,<10,<10,<10,16,70
2020/06/28 07:00:00+00,150,67,,,63,90,11,55,27,292,1002,170,164,2454,13,119,293,195,374,190,64,<10,79,11,98,118,39,417,47,656,143,146,98,75,19,35,164,60,118,159,191,47,103,195,59,779,75,353,204,187,99,78,18,43,57,32,10,164,393,32,46,23,12,14,<10,<10,<10,17,71
2020/06/29 07:00:00+00,155,71,,,63,95,13,56,28,304,1016,178,167,2500,14,123,298,197,379,193,65,<10,83,12,106,121,40,421,52,663,143,148,104,78,20,35,167,61,119,162,195,47,105,197,62,789,76,364,207,191,100,80,21,44,60,33,11,164,400,32,46,25,14,16,<10,<10,<10,18,72
2020/06/30 07:00:00+00,165,74,,,63,95,14,56,29,316,1039,188,168,2558,14,123,309,199,389,195,65,<10,83,12,109,125,44,436,52,674,146,150,111,81,20,36,168,61,119,168,201,47,108,199,62,804,79,374,213,193,105,83,23,45,60,33,11,167,409,32,51,28,15,17,<10,<10,<10,18,73
2020/07/01 07:00:00+00,167,92,,,63,98,14,58,30,329,1066,196,168,2630,14,125,322,201,395,199,66,<10,86,12,113,130,48,446,56,682,156,154,113,87,20,36,168,62,121,178,204,48,109,201,63,816,82,387,220,198,110,87,27,45,60,35,11,169,425,32,51,29,16,17,<10,<10,<10,18,74
2020/07/02 07:00:00+00,188,140,,,63,101,14,65,30,350,1090,204,169,2684,14,126,329,212,405,207,66,<10,89,12,127,136,49,453,57,697,160,163,117,91,21,36,169,62,128,182,209,50,110,212,64,832,84,396,224,202,111,89,33,46,60,35,11,170,433,33,52,44,20,17,<10,<10,<10,18,75
2020/07/03 07:00:00+00,195,153,,,63,103,16,68,34,363,1111,220,175,2779,14,130,344,221,418,213,68,<10,90,13,131,142,51,464,58,709,163,170,119,105,21,37,175,64,131,194,215,51,114,221,66,860,86,403,230,213,114,96,37,48,62,36,13,175,452,34,55,46,21,19,<10,<10,<10,18,76
2020/07/04 07:00:00+00,205,162,,,63,111,18,72,34,385,1128,239,179,2866,15,137,359,229,436,218,69,<10,97,14,140,152,53,483,58,715,168,175,125,118,21,38,179,68,135,207,219,52,117,229,69,880,98,417,234,221,120,97,41,51,62,38,13,177,464,35,57,47,27,21,<10,<10,<10,18,77
2020/07/05 07:00:00+00,206,166,,,64,116,18,73,35,395,1141,249,182,2918,15,142,368,233,440,221,70,<10,102,14,142,156,53,485,59,722,172,179,131,122,21,42,182,68,137,213,224,52,118,233,74,894,101,426,239,224,122,98,42,52,63,39,13,179,474,35,57,47,27,21,<10,<10,<10,19,78
